starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 06 20:52:21 2022	1641498741	2	11	13	9
Thu Jan 06 20:52:21 2022	1641498741	2	12	14	11
Thu Jan 06 20:52:21 2022	1641498741	5	9	14	4
Thu Jan 06 20:52:21 2022	1641498741	3	11	14	9
Thu Jan 06 20:52:21 2022	1641498741	6	7	14	2
Thu Jan 06 20:52:21 2022	1641498741	0	13	14	11
Thu Jan 06 20:52:21 2022	1641498741	2	11	14	9
Thu Jan 06 20:52:21 2022	1641498741	5	8	14	4
Thu Jan 06 20:52:21 2022	1641498741	0	13	14	11
Thu Jan 06 20:52:21 2022	1641498741	4	10	14	3
Thu Jan 06 20:52:21 2022	1641498741	1	12	14	11
Thu Jan 06 20:52:21 2022	1641498741	4	10	14	9
Thu Jan 06 20:52:21 2022	1641498741	1	12	14	11
Thu Jan 06 20:52:21 2022	1641498741	5	9	14	4
Thu Jan 06 20:52:21 2022	1641498741	2	11	14	9
Thu Jan 06 20:52:21 2022	1641498741	2	12	14	1
Thu Jan 06 20:52:21 2022	1641498741	1	12	14	11
Thu Jan 06 20:52:21 2022	1641498741	4	10	14	9
Thu Jan 06 20:52:21 2022	1641498741	2	12	14	1
Thu Jan 06 20:52:21 2022	1641498741	1	13	14	11
Thu Jan 06 20:52:21 2022	1641498741	1	13	14	11
Thu Jan 06 20:52:21 2022	1641498741	0	13	14	11
Thu Jan 06 20:52:21 2022	1641498741	6	8	14	6
Thu Jan 06 20:52:21 2022	1641498741	4	9	14	8
Thu Jan 06 20:52:21 2022	1641498741	1	13	14	11
Thu Jan 06 20:52:21 2022	1641498741	2	12	14	1
Thu Jan 06 20:52:21 2022	1641498741	0	13	14	11
Thu Jan 06 20:52:21 2022	1641498741	8	6	14	4
Thu Jan 06 20:52:21 2022	1641498741	2	12	14	1
Thu Jan 06 20:52:21 2022	1641498741	0	14	14	11
Thu Jan 06 20:52:21 2022	1641498741	0	14	14	11
Thu Jan 06 20:52:21 2022	1641498741	0	14	14	11
Thu Jan 06 20:52:21 2022	1641498741	6	7	14	2
Thu Jan 06 20:52:21 2022	1641498741	7	7	14	5
Thu Jan 06 20:52:21 2022	1641498741	6	8	14	8
Thu Jan 06 20:52:21 2022	1641498741	5	9	14	8
Thu Jan 06 20:52:21 2022	1641498741	6	8	14	6
Thu Jan 06 20:52:21 2022	1641498741	4	10	14	9
Thu Jan 06 20:52:21 2022	1641498741	4	10	14	9
Thu Jan 06 20:52:21 2022	1641498741	5	9	14	8
Thu Jan 06 20:52:21 2022	1641498741	6	8	14	2
Thu Jan 06 20:52:21 2022	1641498741	8	6	14	4
Thu Jan 06 20:52:21 2022	1641498741	4	10	14	9
Thu Jan 06 20:52:21 2022	1641498741	5	9	14	9
Thu Jan 06 20:52:21 2022	1641498741	4	10	14	9
Thu Jan 06 20:52:21 2022	1641498741	5	9	14	8
Thu Jan 06 20:52:21 2022	1641498741	5	9	14	9
Thu Jan 06 20:52:21 2022	1641498741	6	8	15	2
Thu Jan 06 20:52:21 2022	1641498741	7	8	15	8
Thu Jan 06 20:52:21 2022	1641498741	4	11	15	7
Thu Jan 06 20:52:21 2022	1641498741	5	10	15	2
Thu Jan 06 20:52:21 2022	1641498741	2	13	15	9
Thu Jan 06 20:52:21 2022	1641498741	5	10	15	9
Thu Jan 06 20:52:21 2022	1641498741	2	13	15	11
Thu Jan 06 20:52:21 2022	1641498741	5	10	15	7
Thu Jan 06 20:52:21 2022	1641498741	7	8	15	8
Thu Jan 06 20:52:21 2022	1641498741	6	10	15	7
Thu Jan 06 20:52:21 2022	1641498741	5	10	16	7
Thu Jan 06 20:52:21 2022	1641498741	5	11	16	10
Thu Jan 06 20:52:21 2022	1641498741	6	11	16	7
Thu Jan 06 20:52:21 2022	1641498741	6	11	16	7
Thu Jan 06 20:52:21 2022	1641498741	6	10	16	7
Thu Jan 06 20:52:21 2022	1641498741	6	10	16	7
Thu Jan 06 20:52:21 2022	1641498741	5	11	17	10
Thu Jan 06 20:52:21 2022	1641498741	6	11	17	7
Thu Jan 06 20:52:21 2022	1641498741	5	12	17	6
Thu Jan 06 20:52:21 2022	1641498741	5	13	18	11
Thu Jan 06 20:52:21 2022	1641498741	5	14	19	11
Thu Jan 06 20:52:21 2022	1641498741	5	14	19	11
Thu Jan 06 20:52:21 2022	1641498741	6	14	20	12
Thu Jan 06 20:52:21 2022	1641498741	5	15	20	11
Thu Jan 06 20:52:21 2022	1641498741	5	15	20	11
Thu Jan 06 20:52:21 2022	1641498741	5	15	20	11
Thu Jan 06 20:52:21 2022	1641498741	6	15	20	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	11
Thu Jan 06 20:52:21 2022	1641498741	6	15	21	12
Thu Jan 06 20:52:21 2022	1641498741	6	15	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	6	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	1	20	21	20
Thu Jan 06 20:52:21 2022	1641498741	1	20	21	20
Thu Jan 06 20:52:21 2022	1641498741	1	20	21	20
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	21	12
Thu Jan 06 20:52:21 2022	1641498741	1	20	21	20
Thu Jan 06 20:52:21 2022	1641498741	6	16	22	12
Thu Jan 06 20:52:21 2022	1641498741	5	16	22	12
Thu Jan 06 20:52:21 2022	1641498741	1	20	22	20
Thu Jan 06 20:52:21 2022	1641498741	6	16	22	12
Thu Jan 06 20:52:21 2022	1641498741	1	20	22	20
Thu Jan 06 20:52:21 2022	1641498741	5	16	22	12
Thu Jan 06 20:52:21 2022	1641498741	1	20	22	20
Thu Jan 06 20:52:21 2022	1641498741	6	16	22	12
Thu Jan 06 20:52:21 2022	1641498741	1	20	22	20
Thu Jan 06 20:52:21 2022	1641498741	1	21	22	20
Thu Jan 06 20:52:21 2022	1641498741	6	16	22	12
Thu Jan 06 20:52:21 2022	1641498741	2	20	22	20
Thu Jan 06 20:52:21 2022	1641498741	1	20	22	20
Thu Jan 06 20:52:21 2022	1641498741	6	16	22	14
Thu Jan 06 20:52:21 2022	1641498741	6	16	22	12
Thu Jan 06 20:52:21 2022	1641498741	5	17	22	12
Thu Jan 06 20:52:21 2022	1641498741	1	21	22	20
Thu Jan 06 20:52:21 2022	1641498741	2	20	22	20
Thu Jan 06 20:52:21 2022	1641498741	6	17	23	13
Thu Jan 06 20:52:21 2022	1641498741	2	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	2	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	2	21	23	21
Thu Jan 06 20:52:21 2022	1641498741	2	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	2	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	5	17	23	12
Thu Jan 06 20:52:21 2022	1641498741	6	17	23	13
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	2	21	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	6	18	23	13
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	3	20	23	20
Thu Jan 06 20:52:21 2022	1641498741	2	21	24	20
Thu Jan 06 20:52:21 2022	1641498741	3	21	24	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	24	20
Thu Jan 06 20:52:21 2022	1641498741	3	21	24	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	24	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	3	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	3	22	25	21
Thu Jan 06 20:52:21 2022	1641498741	4	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	4	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	4	21	25	21
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	5	21	26	21
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	5	21	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	21	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	21	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	21	26	21
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	5	21	26	21
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	3	23	26	22
Thu Jan 06 20:52:21 2022	1641498741	5	22	26	22
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	22
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	22	26	22
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	22
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	4	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	5	22	26	21
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	4	23	27	22
Thu Jan 06 20:52:21 2022	1641498741	5	22	27	22
Thu Jan 06 20:52:21 2022	1641498741	5	22	27	22
Thu Jan 06 20:52:21 2022	1641498741	5	22	27	22
Thu Jan 06 20:52:21 2022	1641498741	5	22	28	22
Thu Jan 06 20:52:21 2022	1641498741	3	25	28	24
Thu Jan 06 20:52:21 2022	1641498741	4	25	29	24
